Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
RSRTC - 156405,Express Non AC Seater 2+3,12:00,15:20,03h 20m,167.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 190537,Express Non AC Seater 2+3,12:30,15:30,03h 00m,167.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 168117,Express Non AC Seater 2+3,12:50,16:15,03h 25m,167.0,46 Seats available,4.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 157455,Super Luxury Volvo AC Seater Pushback 2+2,13:00,15:45,02h 45m,339.0,37 Seats available,4.7,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 190571,Express Non AC Seater 2+3,13:25,16:40,03h 15m,167.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Shri Ganesh Travels,A/C Seater / Sleeper (2+1),01:30,04:00,02h 30m,400.0,4 Seats available,3.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,07:30,11:25,03h 55m,270.0,38 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
V k jain travels,NON A/C Seater/ Sleeper (2+1),08:45,12:35,03h 50m,270.0,24 Seats available,3.0,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,11:00,14:40,03h 40m,270.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
Pooja Paraswnath Travels,NON AC Seater / Sleeper 2+1,12:00,14:55,02h 55m,400.0,25 Seats available,3.1,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
RSRTC - 186509,Super Luxury Volvo AC Seater Pushback 2+2,05:30,10:00,04h 30m,453.0,29 Seats available,4.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 193810,Express Non AC Seater 2+3,06:30,00:00,17h 30m,265.0,42 Seats available,0.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 192465,Express Non AC Seater 2+3,06:30,14:30,08h 00m,272.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 192556,Express Non AC Seater 2+3,07:25,12:55,05h 30m,265.0,46 Seats available,3.2,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 192466,Express Non AC Seater 2+3,07:30,13:00,05h 30m,272.0,42 Seats available,1.8,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 172730,Express Non AC Seater 2+3,07:59,14:15,06h 16m,265.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 169174,Express Non AC Seater 2+3,08:30,15:50,07h 20m,272.0,46 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 189779,Express Non AC Seater 2+3,09:06,14:36,05h 30m,265.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 192322,Express Non AC Seater 2+3,10:20,17:30,07h 10m,272.0,46 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 162323,Express Non AC Seater 2+3,10:50,17:10,06h 20m,272.0,46 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 192557,Express Non AC Seater 2+3,10:50,16:20,05h 30m,265.0,46 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 189790,Express Non AC Seater 2+3,12:15,17:45,05h 30m,265.0,46 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 182763,Express Non AC Seater 2+3,14:00,20:30,06h 30m,265.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 162121,Express Non AC Seater 2+3,14:18,21:56,07h 38m,265.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 189782,Express Non AC Seater 2+3,15:15,20:45,05h 30m,265.0,41 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),18:00,22:40,04h 40m,300.0,26 Seats available,4.1,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,22:15,05h 15m,333.0,28 Seats available,4.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Priya Bus Service,AC Seater (2+2),10:40,15:25,04h 45m,379.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Babu Travels,Non A/C Seater / Sleeper (2+1),23:00,05:05,06h 05m,300.0,27 Seats available,3.4,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,500.0,36 Seats available,3.4,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
RSRTC - 193795,NON AC Seater / Sleeper 2+1,06:50,14:00,07h 10m,463.0,37 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 193591,NON AC Seater / Sleeper 2+1,07:50,15:00,07h 10m,463.0,37 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 183714,Express Non AC Seater 2+3,08:50,16:30,07h 40m,369.0,46 Seats available,3.0,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 193464,Express Non AC Seater 2+3,18:40,03:00,08h 20m,369.0,42 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 190202,Express Non AC Seater 2+3,21:50,05:00,07h 10m,369.0,41 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 193797,NON AC Seater / Sleeper 2+1,22:01,04:30,06h 29m,463.0,34 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 189082,Super Luxury Volvo AC Seater Pushback 2+2,23:00,06:00,07h 00m,570.0,22 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
Rinku Travels,A/C Seater / Sleeper (2+1),21:15,04:25,07h 10m,400.0,45 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,04:00,07h 00m,499.0,21 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
Rinku Travels,A/C Seater / Sleeper (2+1),21:30,04:55,07h 25m,400.0,26 Seats available,4.4,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,02:15,07h 00m,499.0,33 Seats available,3.2,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),21:15,04:15,07h 00m,570.0,24 Seats available,2.4,https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Jaipur (Rajasthan) to Aligarh (uttar pradesh)
RSRTC - 187284,NON AC Seater / Sleeper 2+1,00:31,05:30,04h 59m,341.0,26 Seats available,4.8,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 189182,NON AC Seater / Sleeper 2+1,02:15,07:20,05h 05m,341.0,33 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 188615,Express Non AC Seater 2+3,05:20,00:00,18h 40m,265.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 182762,Express Non AC Seater 2+3,05:45,11:45,06h 00m,265.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 191665,Express Non AC Seater 2+3,06:30,11:40,05h 10m,265.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 164355,Express Non AC Seater 2+3,07:10,14:00,06h 50m,272.0,46 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 192593,Express Non AC Seater 2+3,08:00,13:30,05h 30m,265.0,46 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 168258,Express Non AC Seater 2+3,08:30,14:30,06h 00m,265.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 192323,Express Non AC Seater 2+3,09:04,15:00,05h 56m,265.0,46 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 193341,Express Non AC Seater 2+3,09:10,15:10,06h 00m,265.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 182532,Express Non AC Seater 2+3,09:50,00:00,14h 10m,265.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 189783,Express Non AC Seater 2+3,11:50,17:20,05h 30m,265.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 189780,Express Non AC Seater 2+3,12:40,18:15,05h 35m,265.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 154429,Express Non AC Seater 2+3,13:25,19:20,05h 55m,265.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 172729,Express Non AC Seater 2+3,13:40,19:28,05h 48m,265.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),05:10,09:30,04h 20m,415.0,32 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,500.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Laxmi Shatabdi Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:15,06h 45m,300.0,37 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Babu Travels,A/C Sleeper (2+1),18:30,23:42,05h 12m,749.0,25 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Priya Bus Service,AC Seater (2+2),17:25,22:15,04h 50m,379.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
RSRTC - 193270,Express Non AC Seater 2+3,00:15,05:00,04h 45m,212.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 163475,Express Non AC Seater 2+3,06:15,10:30,04h 15m,212.0,37 Seats available,3.3,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 163476,Express Non AC Seater 2+3,07:30,12:15,04h 45m,212.0,40 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 184952,Express Non AC Seater 2+3,09:20,14:30,05h 10m,212.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 184042,Express Non AC Seater 2+3,10:20,14:45,04h 25m,212.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 174531,Express Non AC Seater 2+3,13:00,18:30,05h 30m,212.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 188345,Super Luxury Volvo AC Seater Pushback 2+2,13:45,17:30,03h 45m,438.0,26 Seats available,4.3,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 153984,Express Non AC Seater 2+3,14:00,19:00,05h 00m,212.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 183015,Express Non AC Seater 2+3,14:35,19:30,04h 55m,212.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 166605,Express Non AC Seater 2+3,15:10,20:30,05h 20m,212.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 174532,Express Non AC Seater 2+3,16:00,20:45,04h 45m,212.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 163483,Express Non AC Seater 2+3,16:45,21:45,05h 00m,212.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 158796,Super Luxury Volvo AC Seater Pushback 2+2,17:15,21:00,03h 45m,438.0,30 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Pooja Paraswnath Travels,NON AC Seater / Sleeper 2+1,00:05,05:20,05h 15m,360.0,21 Seats available,3.1,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),06:55,10:30,03h 35m,550.0,6 Seats available,4.5,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),07:00,10:35,03h 35m,475.0,43 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),08:00,11:30,03h 30m,550.0,7 Seats available,4.8,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Shri Mahadev Travelss,Non A/C Seater / Sleeper (2+1),08:30,13:00,04h 30m,410.0,12 Seats available,3.0,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
RSRTC - 174534,Express Non AC Seater 2+3,05:45,10:00,04h 15m,212.0,42 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 158798,Super Luxury Volvo AC Seater Pushback 2+2,06:01,09:30,03h 29m,438.0,18 Seats available,4.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 146395,Express Non AC Seater 2+3,06:45,11:50,05h 05m,212.0,42 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 174533,Express Non AC Seater 2+3,08:45,13:45,05h 00m,212.0,42 Seats available,1.0,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 188347,Super Luxury Volvo AC Seater Pushback 2+2,11:30,14:50,03h 20m,438.0,7 Seats available,4.4,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 190115,Express Non AC Seater 2+3,12:00,17:15,05h 15m,212.0,42 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 169076,Express Non AC Seater 2+3,12:10,17:15,05h 05m,212.0,42 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 184043,Express Non AC Seater 2+3,12:45,17:00,04h 15m,212.0,42 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 183203,Express Non AC Seater 2+3,13:30,18:15,04h 45m,212.0,42 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 183141,Express Non AC Seater 2+3,14:35,19:20,04h 45m,212.0,42 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 157454,Super Luxury Volvo AC Seater Pushback 2+2,16:00,19:30,03h 30m,438.0,27 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 193271,Express Non AC Seater 2+3,19:30,00:15,04h 45m,212.0,39 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 189622,Express Non AC Seater 2+3,22:00,02:25,04h 25m,212.0,42 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,02:40,07:30,04h 50m,300.0,35 Seats available,3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Ashok Travels Mandsaur Group,Non A/C Seater / Sleeper (2+1),03:00,07:30,04h 30m,400.0,39 Seats available,3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Gajraj Travels,NON A/C Seater/ Sleeper (2+1),04:00,07:15,03h 15m,400.0,38 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
M R Travels,A/C Sleeper (2+1),04:20,07:30,03h 10m,650.0,33 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
JAIN TRAVELS REGD / MULTANI SONA,A/C Seater / Sleeper (2+1),04:30,09:00,04h 30m,350.0,40 Seats available,3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
RSRTC - 182763,Express Non AC Seater 2+3,00:15,05:15,05h 00m,231.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 147042,Express Non AC Seater 2+3,08:20,15:45,07h 25m,291.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 193583,Express Non AC Seater 2+3,08:35,13:10,04h 35m,250.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 173026,Super Luxury Volvo AC Seater Pushback 2+2,08:45,12:15,03h 30m,421.0,34 Seats available,4.1,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 173850,Express Non AC Seater 2+3,09:25,16:00,06h 35m,252.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 158105,Express Non AC Seater 2+3,10:25,15:30,05h 05m,250.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 193273,Express Non AC Seater 2+3,11:00,15:30,04h 30m,250.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 184910,Express Non AC Seater 2+3,12:00,16:25,04h 25m,250.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 148713,Express Non AC Seater 2+3,14:15,18:45,04h 30m,250.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 192421,Express Non AC Seater 2+3,14:50,19:15,04h 25m,250.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 193700,Express Non AC Seater 2+3,16:15,20:45,04h 30m,250.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 189225,Super Luxury Volvo AC Seater Pushback 2+2,19:10,23:00,03h 50m,421.0,37 Seats available,3.2,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Karan Maharaja Travels,A/C Seater / Sleeper (2+1),00:20,04:30,04h 10m,429.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Sharma travel agency,A/C Seater / Sleeper (2+1),00:40,05:00,04h 20m,380.0,38 Seats available,3.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,A/C Seater / Sleeper (2+1),01:05,05:30,04h 25m,381.0,45 Seats available,3.3,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),01:15,05:10,03h 55m,750.0,21 Seats available,4.4,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,NON A/C Seater/ Sleeper (2+1),02:25,07:00,04h 35m,350.0,38 Seats available,3.3,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RSRTC - 193804,Semi Deluxe Non AC Seater 2+2,00:30,04:20,03h 50m,223.0,33 Seats available,0.0,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
RSRTC - 154784,Express Non AC Seater 2+3,05:20,09:15,03h 55m,205.0,42 Seats available,2.9,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
RSRTC - 184102,Express Non AC Seater 2+3,06:10,10:20,04h 10m,205.0,42 Seats available,2.9,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
